#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
9.8%	4920000	-929599.745061833	299.01641056845443	474
9.9%	4930000	-929632.7607815871	300.22728881568133	474
9.9%	4940000	-929671.5242465669	300.7563236589259	474
9.9%	4950000	-929096.7072337875	298.819391628771	474
9.9%	4960000	-931686.2174998447	298.219631385496	474
9.9%	4970000	-930748.1653953237	299.579838794557	474
10.0%	4980000	-930761.5990914479	300.70956760186414	474
10.0%	4990000	-931299.7668855591	299.5872739676377	474
10.0%	5000000	-929906.4242048799	298.34534575288365	474
10.0%	5010000	-930442.327754674	300.5022582139568	474
10.0%	5020000	-930032.0958736832	299.3298621503917	474
10.1%	5030000	-930575.7657704842	301.62132782055096	474
10.1%	5040000	-929386.6846697577	299.944865965671	474
10.1%	5050000	-929216.4162204387	300.5737076418926	474
10.1%	5060000	-929594.8690092042	300.5267745788404	474
10.1%	5070000	-931586.4310704432	299.17135770039476	474
10.2%	5080000	-930185.8944687708	299.5397847240079	474
10.2%	5090000	-928618.9482298996	299.5327938953525	474
10.2%	5100000	-930508.0502432385	300.29351239457355	474
10.2%	5110000	-930583.0650093234	301.3523308024889	474
10.2%	5120000	-930430.4724156265	299.56022906204896	474
10.3%	5130000	-930900.6068218253	299.27536937696846	474
10.3%	5140000	-930364.83767732	299.69255113192753	474
10.3%	5150000	-930595.5188100692	300.4359685260369	474
10.3%	5160000	-931821.9989039348	299.9167469431132	474
10.3%	5170000	-930773.0030758656	300.7534321505804	474
10.4%	5180000	-929550.6621017172	302.27810905705127	474
10.4%	5190000	-930489.050258324	298.80438730363375	474
10.4%	5200000	-928038.2125122077	303.1350902965953	474
10.4%	5210000	-930052.257206657	300.37738350376463	474
10.4%	5220000	-932079.6445314893	300.6389280349499	474
10.5%	5230000	-931108.0466934154	298.97890125223694	474
10.5%	5240000	-930151.8606355628	300.1486888098318	474
10.5%	5250000	-932011.5171965547	299.527279655766	474
10.5%	5260000	-931516.6742744339	299.25502284829	474
10.5%	5270000	-931214.9378023325	299.6021755979891	474
10.6%	5280000	-930383.3226360981	299.56937650899994	474
10.6%	5290000	-929911.0798498685	300.3059714959328	474
10.6%	5300000	-929418.4988575014	299.0057478090819	474
10.6%	5310000	-929921.5763723734	298.65011353654626	474
10.6%	5320000	-931068.0738883559	301.2210691535822	474
10.7%	5330000	-929925.7134402045	301.21914719711674	474
10.7%	5340000	-929314.598077592	300.4482855516887	474
10.7%	5350000	-930473.1270128437	300.0872434480231	474
10.7%	5360000	-930036.1879333695	302.4972628472552	474
10.7%	5370000	-931601.2360154372	300.3096735118599	474
10.8%	5380000	-930311.9087646231	301.2348825676021	474
10.8%	5390000	-929623.7415940622	299.34432152225946	474
10.8%	5400000	-932016.6662402321	299.98000835290367	474
10.8%	5410000	-928995.056682724	300.96488898463446	474
10.8%	5420000	-929399.8611402903	300.49833626129805	474
10.9%	5430000	-930957.5659974902	301.3963525187988	474
10.9%	5440000	-930118.2296307194	299.3506050495566	474
10.9%	5450000	-929970.8554748376	298.56788303309236	474
10.9%	5460000	-929000.7295987997	301.0931996550544	474
10.9%	5470000	-930411.099454029	298.4925657350175	474
11.0%	5480000	-931344.3901549061	299.5528304537897	474
11.0%	5490000	-930468.0556744249	298.37981801615524	474
11.0%	5500000	-930630.3165847366	298.8573249137914	474
11.0%	5510000	-931517.6330802334	298.8715234156405	474
11.0%	5520000	-932814.3898626254	301.4903305190142	474
11.1%	5530000	-931397.6087655937	299.1591095778607	474
11.1%	5540000	-930846.6546280431	301.01622185747965	474
11.1%	5550000	-930603.7409551786	300.50650879996715	474
11.1%	5560000	-930118.4560451489	301.21297617321545	474
11.1%	5570000	-929627.2293528593	297.90078692850216	474
11.2%	5580000	-930082.1837706072	298.9779397840936	474
11.2%	5590000	-931424.4924301743	301.61335542391146	474
11.2%	5600000	-930571.0380069348	298.2145823722825	474
11.2%	5610000	-930174.9460086869	298.9378033732185	474
11.2%	5620000	-929497.89492288	302.09992346776625	474
11.3%	5630000	-931683.3928173543	301.71718711133343	474
11.3%	5640000	-929934.1080655213	299.57426371592135	474
11.3%	5650000	-928591.1220588731	301.54476837365803	474
11.3%	5660000	-929471.8625993505	298.76168757898006	474
11.3%	5670000	-930301.9603222343	299.90283746569014	474
11.4%	5680000	-928790.186227174	300.5321358826854	474
11.4%	5690000	-929427.0835793596	302.47761284704205	474
11.4%	5700000	-929871.9927982306	301.5655878151622	474
11.4%	5710000	-929862.8949897769	301.76913199799725	474
11.4%	5720000	-930654.3716650624	300.7172200901092	474
11.5%	5730000	-930370.774975644	300.74765707561687	474
11.5%	5740000	-930686.8840228594	300.1285224139892	474
11.5%	5750000	-929828.3309425646	298.5809052442288	474
11.5%	5760000	-930102.6626578337	299.2827978818138	474
11.5%	5770000	-929463.5409885482	301.002241422422	474
11.6%	5780000	-929738.7794352933	300.5089460129355	474
11.6%	5790000	-929783.0047473642	303.03503739525934	474
11.6%	5800000	-930250.42415429	300.0733927289014	474
11.6%	5810000	-929889.7692070915	301.65204335103004	474
11.6%	5820000	-931394.3889103844	300.8131915272098	474
11.7%	5830000	-929986.7672547675	298.1324887384817	474
11.7%	5840000	-929517.6840133406	299.38589821720444	474
11.7%	5850000	-931017.1792786722	298.88903887808135	474
11.7%	5860000	-930987.903667496	300.27792183780934	474
11.7%	5870000	-930414.817493421	299.2835928719469	474
11.8%	5880000	-930361.2156180595	299.1505577553156	474
11.8%	5890000	-929974.4979088502	300.2747229288451	474
11.8%	5900000	-930133.8845056333	299.6382175560727	474
11.8%	5910000	-931631.2972301063	301.76925487789384	474
11.8%	5920000	-928874.2751487824	300.9376165642272	474
11.9%	5930000	-928943.5470155859	300.95676885772417	474
11.9%	5940000	-929628.7768490687	301.4861867392003	474
11.9%	5950000	-929963.362979793	300.95958969761097	474
11.9%	5960000	-930708.5907575008	299.8854904019225	474
11.9%	5970000	-930601.6881397027	299.4567745072976	474
12.0%	5980000	-931361.6093151025	300.8954441641622	474
12.0%	5990000	-930164.125935996	300.2092069123213	474
12.0%	6000000	-931268.3740494857	299.60903667290927	474
12.0%	6010000	-931274.962590585	299.4069345430018	474
12.0%	6020000	-929305.5979973692	300.25751522799925	474
12.1%	6030000	-931240.373825097	301.9179716743807	474
12.1%	6040000	-930197.5494924258	301.43812897699723	474
12.1%	6050000	-929461.4770898768	301.08973589715094	474
12.1%	6060000	-929276.2894742666	301.2834520485644	474
12.1%	6070000	-929573.5843608892	300.7179181232982	474
12.2%	6080000	-931356.0509484205	298.62841077703536	474
12.2%	6090000	-931702.511892342	303.2282529140637	474
12.2%	6100000	-931203.6600655285	299.75998998340737	474
12.2%	6110000	-929795.0313009974	301.7001425563735	474
12.2%	6120000	-928524.0623908783	301.2708667683233	474
12.3%	6130000	-930795.1158551276	302.15813690523385	474
12.3%	6140000	-929466.8931845496	300.1092480169266	474
12.3%	6150000	-931112.0120363608	301.1098261746784	474
12.3%	6160000	-931221.9747206592	300.0630908205933	474
12.3%	6170000	-930742.1512371311	297.68898198123645	474
12.4%	6180000	-929242.5361528727	300.4469986585251	474
12.4%	6190000	-930206.1055577802	301.38492804909	474
12.4%	6200000	-930881.2677754099	297.83307825195374	474
12.4%	6210000	-929578.7599517675	300.864602917747	474
12.4%	6220000	-931706.7168641579	299.25829653309535	474
12.5%	6230000	-931435.6772350408	303.1045218708094	474
12.5%	6240000	-931511.3888520421	298.9313383529902	474
12.5%	6250000	-929959.8347643781	299.84722642368547	474
12.5%	6260000	-931139.1974578281	299.45299648760493	474
12.5%	6270000	-930767.0756237507	301.7024186075511	474
12.6%	6280000	-931528.0714945775	301.18738949910295	474
12.6%	6290000	-930047.1682965942	299.76356227637785	474
12.6%	6300000	-930966.2930257544	301.19354904928196	474
12.6%	6310000	-930392.4169688793	299.0363063842117	474
12.6%	6320000	-930543.499292152	299.8660950977876	474
12.7%	6330000	-930303.4232769092	301.276950483283	474
12.7%	6340000	-929131.9301815545	300.3978707481865	474
12.7%	6350000	-931026.511106356	299.77191388362274	474
12.7%	6360000	-928429.9913099566	299.90941210778755	474
12.7%	6370000	-930876.4546263753	298.8828769758565	474
12.8%	6380000	-930506.855887753	300.9681872166907	474
12.8%	6390000	-929292.2169227162	301.88004908442036	474
12.8%	6400000	-931534.453584535	300.87418439694676	474
12.8%	6410000	-930384.0499905688	300.4866340551616	474
12.8%	6420000	-930707.5998562989	300.66670305390505	474
12.9%	6430000	-929658.2843312179	299.5494948429724	474
12.9%	6440000	-929098.59978199	302.5509022327467	474
12.9%	6450000	-931280.8465890028	302.6037063703142	474
12.9%	6460000	-931197.7646475257	299.02623894975136	474
12.9%	6470000	-929218.5470147203	300.49604567446073	474
13.0%	6480000	-930388.785875361	298.8775246149256	474
13.0%	6490000	-931151.4332631091	298.74972762583565	474
13.0%	6500000	-930871.4938825234	299.60729845340103	474
13.0%	6510000	-931561.8097685757	300.3904847231975	474
13.0%	6520000	-931958.3992221304	300.1320067020195	474
13.1%	6530000	-930388.5643594554	302.46059234301214	474
13.1%	6540000	-931204.105832967	300.250541855885	474
13.1%	6550000	-930384.2286631023	301.15777218463705	474
13.1%	6560000	-930076.3738699784	299.3910530452606	474
13.1%	6570000	-929271.9229039899	299.0735826239369	474
13.2%	6580000	-928499.0684078056	302.87216149309296	474
13.2%	6590000	-929219.2970728157	302.47699436013676	474
13.2%	6600000	-929401.93440805	299.7112403432584	474
13.2%	6610000	-930408.2418487035	301.6575008230351	474
13.2%	6620000	-929733.6609050059	301.69512296605023	474
13.3%	6630000	-931159.7671392919	302.62246850767065	474
13.3%	6640000	-931750.0610071453	302.07504275587917	474
13.3%	6650000	-929196.3154397355	300.0522451752537	474
13.3%	6660000	-931472.3830587803	299.9560734114658	474
13.3%	6670000	-929430.1829150505	300.9036825563893	474
13.4%	6680000	-930611.7446853747	300.1770093990438	474
13.4%	6690000	-931353.7760993023	302.3899407200425	474
13.4%	6700000	-930092.8966342425	300.10934452986055	474
13.4%	6710000	-930125.3019727618	300.9001900594094	474
13.4%	6720000	-930933.3216905878	299.76411124641027	474
13.5%	6730000	-930310.4327628086	298.06028043526544	474
13.5%	6740000	-931344.8360823672	299.6336885961089	474
13.5%	6750000	-930026.8829649067	301.16909321638076	474
13.5%	6760000	-930297.4416365158	299.0861560835122	474
13.5%	6770000	-930502.454278932	299.040255121644	474
13.6%	6780000	-929624.0377550153	300.379930054283	474
13.6%	6790000	-930775.7252297425	301.0793998525892	474
13.6%	6800000	-930538.2709626332	301.83209046280786	474
13.6%	6810000	-930830.7275993023	298.7461352165869	474
13.6%	6820000	-932004.1379173109	301.43966603536205	474
13.7%	6830000	-930867.0140207163	300.62316609857646	474
13.7%	6840000	-930626.765275721	301.0968617973216	474
13.7%	6850000	-930587.0969142416	299.7685946238863	474
13.7%	6860000	-929667.0829276671	300.3890142532513	474
13.7%	6870000	-929897.7658415493	302.3140931620178	474
13.8%	6880000	-928180.4211093695	302.9724413985318	474
13.8%	6890000	-929419.3039156785	299.9040533301224	474
13.8%	6900000	-932117.8827347565	300.08904484524686	474
13.8%	6910000	-930475.2346943631	299.66329489901335	474
13.8%	6920000	-930745.072634791	299.3567286159185	474
13.9%	6930000	-929463.1960952999	301.8392488233801	474
13.9%	6940000	-930871.3877980015	301.59678857431385	474
13.9%	6950000	-929251.0041154539	300.96695988663527	474
13.9%	6960000	-930880.0361747877	302.2441644082068	474
13.9%	6970000	-930788.2420124379	299.56368250685165	474
14.0%	6980000	-931109.6481855889	299.27174624498684	474
14.0%	6990000	-929155.7704818705	299.7025053905755	474
14.0%	7000000	-929317.7775230398	299.4789832057434	474
14.0%	7010000	-930564.6451638117	299.8315521282416	474
14.0%	7020000	-929355.0594566637	299.37939428433634	474
14.1%	7030000	-930091.3954462986	302.1238878271008	474
14.1%	7040000	-928767.5508659859	300.1887139344168	474
14.1%	7050000	-928609.9806963704	301.25167028094586	474
14.1%	7060000	-929078.5486803134	299.7743139413617	474
14.1%	7070000	-931027.1160534918	300.9352039997658	474
14.2%	7080000	-930176.6131768506	300.5510159650866	474
14.2%	7090000	-929913.475982184	302.143367131401	474
14.2%	7100000	-930514.431876489	299.05672735322895	474
14.2%	7110000	-929269.1591231148	299.31000490116986	474
14.2%	7120000	-929610.8676718143	300.67247159955195	474
14.3%	7130000	-929744.2953536953	300.8480768029268	474
14.3%	7140000	-930326.5345300501	300.20637969865663	474
14.3%	7150000	-931322.598709689	299.4180765300383	474
14.3%	7160000	-930288.502413637	301.3727417589417	474
14.3%	7170000	-932364.9176256619	299.6275817843648	474
14.4%	7180000	-931819.7731808592	300.49369069904327	474
14.4%	7190000	-931075.6964321039	299.3797021753197	474
14.4%	7200000	-931145.050145648	302.61777408605053	474
14.4%	7210000	-930398.9250722853	300.73394907904543	474
14.4%	7220000	-930022.396634974	300.6230025602432	474
14.5%	7230000	-929487.9721750859	304.56500781581855	474
14.5%	7240000	-929758.022720417	299.12262135443586	474
14.5%	7250000	-930352.0574880233	298.94167436114947	474
14.5%	7260000	-929670.9227150157	299.4286389725319	474
14.5%	7270000	-930177.6247007446	300.55245209102276	474
14.6%	7280000	-930157.2123133461	300.33847998919674	474
14.6%	7290000	-929552.6388482815	299.9888304559821	474
14.6%	7300000	-932454.6159378984	301.90246643095594	474
14.6%	7310000	-932291.5540350811	301.217160400146	474
14.6%	7320000	-932314.3044429733	299.7363282193459	474
14.7%	7330000	-930185.4719180493	299.69287223852496	474
14.7%	7340000	-929642.8190185949	297.7395198298603	474
14.7%	7350000	-929814.9308244991	299.28162123122024	474
14.7%	7360000	-929307.1200774317	300.89190384207643	474
14.7%	7370000	-930415.6653432851	300.7930733523461	474
14.8%	7380000	-932009.7007402685	298.66241009351955	474
14.8%	7390000	-930250.9118410326	299.4475871142911	474
14.8%	7400000	-928856.6942006461	300.2368136151335	474
14.8%	7410000	-931365.4096496762	298.59584694100266	474
14.8%	7420000	-929028.6456209896	300.39889473712816	474
14.9%	7430000	-931373.0429906673	301.80502268464267	474
14.9%	7440000	-929400.7305466272	302.0010971243454	474
14.9%	7450000	-930113.0748145143	301.0556171170814	474
14.9%	7460000	-930790.6988664423	300.0733747065178	474
14.9%	7470000	-931440.5102186562	302.29284376775746	474
15.0%	7480000	-931482.3558603511	300.52047467049744	474
15.0%	7490000	-930706.0710219969	298.7393167307525	474
15.0%	7500000	-930317.6401666184	301.4170634219356	474
15.0%	7510000	-930468.1871097982	299.67977952665944	474
15.0%	7520000	-930697.0386200715	302.0009513222907	474
15.1%	7530000	-930903.6492697666	299.9352105149654	474
15.1%	7540000	-929926.8294632332	299.0058565707001	474
15.1%	7550000	-931082.8660548711	302.0086455755059	474
15.1%	7560000	-930655.859110835	299.4792017619596	474
15.1%	7570000	-931340.5936216293	299.94088905926805	474
15.2%	7580000	-929696.132910416	300.47461822216803	474
15.2%	7590000	-929776.1752739372	300.60038305803266	474
15.2%	7600000	-932390.2960580005	301.1991638125384	474
15.2%	7610000	-930687.702402499	301.1071100607796	474
15.2%	7620000	-930064.3624375928	300.07068986451634	474
15.3%	7630000	-930872.280293786	299.7271192653074	474
15.3%	7640000	-930041.9634433719	299.4819224033906	474
15.3%	7650000	-930366.4820800046	298.8270687681871	474
15.3%	7660000	-930175.5593904573	299.83750284669384	474
15.3%	7670000	-929889.8847198342	301.37972990156345	474
15.4%	7680000	-930475.9238427375	300.37837095882475	474
15.4%	7690000	-931052.0640163706	299.8397234074337	474
15.4%	7700000	-930584.2637381288	302.23810100503374	474
15.4%	7710000	-929351.475426808	302.20177543790174	474
15.4%	7720000	-930110.4559548763	301.0151315159501	474
15.5%	7730000	-930439.337539338	298.4507745595251	474
15.5%	7740000	-931144.0448607025	300.1826126143536	474
15.5%	7750000	-929409.3440980413	299.5860744051064	474
15.5%	7760000	-929389.3860450312	299.1953592370477	474
15.5%	7770000	-929685.1199765448	301.10714398645507	474
15.6%	7780000	-930920.2560590487	299.8270583723383	474
15.6%	7790000	-930894.3779360126	301.2415744394777	474
15.6%	7800000	-930273.4754682877	301.3711444373127	474
15.6%	7810000	-929849.9085135371	300.1282096553238	474
15.6%	7820000	-929917.9922569268	299.19347061717946	474
15.7%	7830000	-931096.4364957227	300.10671879468543	474
15.7%	7840000	-928526.808881646	301.8152264654556	474
15.7%	7850000	-930172.1491004634	301.3414055785306	474
15.7%	7860000	-929783.4800828462	301.768444371508	474
15.7%	7870000	-932299.7935366249	300.62221749206907	474
15.8%	7880000	-931322.2247241815	300.2469340783094	474
15.8%	7890000	-929285.7060776846	302.4635583535539	474
15.8%	7900000	-930447.1510316567	300.74152740782006	474
15.8%	7910000	-930824.4541838658	301.3250348998296	474
15.8%	7920000	-930412.59099815	301.8799778656729	474
15.9%	7930000	-930454.4979857528	299.2949324069607	474
15.9%	7940000	-932303.1195971258	301.18841757560693	474
15.9%	7950000	-930807.1578296246	300.5485621294368	474
15.9%	7960000	-930187.7026309771	301.23710707715907	474
15.9%	7970000	-930823.1328853378	298.95765433102525	474
16.0%	7980000	-930510.8888514312	300.80869914828037	474
16.0%	7990000	-931417.4113394958	300.6441886982037	474
16.0%	8000000	-930917.9856336848	300.6871534570001	474
16.0%	8010000	-929393.4349291059	298.36912978941933	474
16.0%	8020000	-929415.13737799	298.89621584831485	474
16.1%	8030000	-931246.853249073	302.52586623658794	474
16.1%	8040000	-930377.6448110072	299.20762711284317	474
16.1%	8050000	-930684.9724393352	300.40698915058886	474
16.1%	8060000	-932421.4044340248	300.4661812042244	474
16.1%	8070000	-929110.5845885384	300.53189611495094	474
16.2%	8080000	-928518.1969572287	300.8935095444082	474
16.2%	8090000	-930287.2557170507	299.2007582747106	474
16.2%	8100000	-930290.020706546	300.5242667447246	474
16.2%	8110000	-929641.293308754	299.12394142566933	474
16.2%	8120000	-930124.1232030671	299.1455652345589	474
16.3%	8130000	-931449.914168132	299.75845751145727	474
16.3%	8140000	-931710.0959609263	301.55211014866495	474
16.3%	8150000	-931957.0968992617	298.24796576805335	474
16.3%	8160000	-929784.5772423306	301.42143259876224	474
16.3%	8170000	-928435.2816192396	300.2065054608657	474
16.4%	8180000	-929501.2032661573	299.00495637952326	474
16.4%	8190000	-929795.6201699646	300.34884918878726	474
16.4%	8200000	-929942.9865404046	300.30308203622866	474
16.4%	8210000	-930193.2519898312	300.95798114757804	474
16.4%	8220000	-930484.056415631	297.30251976418793	474
16.5%	8230000	-930625.5759658082	300.3922752631992	474
16.5%	8240000	-928793.1377960425	300.89749887236275	474
16.5%	8250000	-930488.7575061335	299.2447399040013	474
16.5%	8260000	-930437.1041279007	298.68018019564096	474
