#"Progress (%)"	"Step"	"Potential Energy (kJ/mole)"	"Temperature (K)"	"Speed (ns/day)"
82.2%	8224000	-885543.203143883	300.769020859294	506
82.2%	8225000	-884910.9697334347	300.82164376009484	506
82.3%	8226000	-884933.2477161838	300.93298833924626	506
82.3%	8227000	-883434.4523463924	301.9720210084914	506
82.3%	8228000	-885408.4524612273	300.9306087054038	506
82.3%	8229000	-884481.8734433157	301.24778804827514	506
82.3%	8230000	-885081.4909971287	302.09605340063075	506
82.3%	8231000	-884814.7424934371	299.4437269189577	506
82.3%	8232000	-883849.0219571497	297.96255171827653	506
82.3%	8233000	-884118.8641960984	300.29114103760355	506
82.3%	8234000	-885355.3286731401	300.92098219804745	506
82.3%	8235000	-885089.9225926325	296.2243180127715	506
82.4%	8236000	-886359.4589412655	302.0382399850651	506
82.4%	8237000	-886258.1176405028	301.1093013491503	506
82.4%	8238000	-884690.1799318003	299.5345850360982	506
82.4%	8239000	-884831.8564663343	302.21692798216293	506
82.4%	8240000	-884672.61964262	299.1857015348867	506
82.4%	8241000	-884841.0239869389	298.8711438681843	506
82.4%	8242000	-884289.991143391	301.35208413706494	506
82.4%	8243000	-882989.2003608439	300.92220397560425	506
82.4%	8244000	-884728.1442522658	302.0419069079347	506
82.5%	8245000	-885423.1858109324	299.8472484852072	506
82.5%	8246000	-884678.6841980089	300.72664436606016	506
82.5%	8247000	-884918.929925323	302.1412504638529	506
82.5%	8248000	-884180.2450595605	301.72343092544224	506
82.5%	8249000	-883818.0331260073	299.67686882399806	506
82.5%	8250000	-884484.9123751745	300.87768789827703	506
82.5%	8251000	-884909.0214558956	298.8237575786823	506
82.5%	8252000	-882588.6971067754	301.05651559128086	506
82.5%	8253000	-882215.8532239655	300.26946930532534	506
82.5%	8254000	-882480.9834642443	298.94559075542895	506
82.5%	8255000	-883808.7490878413	299.84597330448236	506
82.6%	8256000	-884456.3924878617	301.6880688021073	506
82.6%	8257000	-885207.0107272128	301.70215029170896	506
82.6%	8258000	-886026.9101108499	299.53102160069756	506
82.6%	8259000	-885575.13242462	298.54253664373533	506
82.6%	8260000	-885246.7827724139	300.09079143143066	506
82.6%	8261000	-883828.1232136162	300.2260726619658	506
82.6%	8262000	-884862.621132323	296.2663449863595	506
82.6%	8263000	-885280.0394926965	299.33606514093157	506
82.6%	8264000	-884914.7639635513	299.83345743664756	506
82.7%	8265000	-884439.2994521973	298.8200613920753	506
82.7%	8266000	-885002.2853341321	299.64296517046864	506
82.7%	8267000	-885109.6829955424	301.8571417963321	506
82.7%	8268000	-884561.1672895616	299.99758018664426	506
82.7%	8269000	-885420.8039822588	301.7372061053827	506
82.7%	8270000	-885912.2660177653	299.21418437359097	506
82.7%	8271000	-886360.5140747163	301.751439953307	506
82.7%	8272000	-884216.8490973869	298.9187140709212	506
82.7%	8273000	-884880.4863409316	301.13096897293093	506
82.7%	8274000	-884290.4270860716	300.92642849215076	506
82.8%	8275000	-884657.5848037209	299.52810612852346	506
82.8%	8276000	-883504.5528583569	301.90028247435606	506
82.8%	8277000	-884226.2422578633	301.01723920105127	506
82.8%	8278000	-884711.2701212419	300.24524238627316	506
82.8%	8279000	-884704.051754035	298.83900076207317	506
82.8%	8280000	-883902.4228930338	302.666447587438	506
82.8%	8281000	-883159.2491225568	301.23982485502074	506
82.8%	8282000	-883710.2391853658	299.7798285516665	506
82.8%	8283000	-883150.0292654531	301.17277325393337	506
82.8%	8284000	-883243.0182566214	298.2494095695503	506
82.8%	8285000	-883467.637961545	302.68061816746433	506
82.9%	8286000	-883629.6735744365	300.1484417966666	506
82.9%	8287000	-885074.1740907943	301.01051724635306	506
82.9%	8288000	-885554.8149552145	299.924963760138	506
82.9%	8289000	-885814.0558398906	302.098880505466	506
82.9%	8290000	-885230.2134427777	299.9610209059168	506
82.9%	8291000	-883891.2817212413	300.32590939117415	506
82.9%	8292000	-883782.7203810327	301.23309352089746	506
82.9%	8293000	-884723.9832996996	301.36277460473235	506
82.9%	8294000	-884182.787861336	300.48525057137505	506
83.0%	8295000	-884709.1214178093	300.0445371897008	506
83.0%	8296000	-884014.7573429905	299.61649037161516	506
83.0%	8297000	-885635.4719447647	299.8271122170461	506
83.0%	8298000	-886450.1617371095	298.56519714111573	506
83.0%	8299000	-884632.5566687733	299.9580061367733	506
83.0%	8300000	-885660.6457336554	301.21222220733193	506
83.0%	8301000	-884771.0725395475	298.73780486164435	506
83.0%	8302000	-883434.3240504209	300.55825829777245	506
83.0%	8303000	-883807.1557069314	302.72542787874795	506
83.0%	8304000	-883661.9802659601	300.3040310515729	506
83.0%	8305000	-884443.4955141274	300.3698014087089	506
83.1%	8306000	-884376.0244404692	301.8275388888648	506
83.1%	8307000	-883740.7106993012	300.7812322500244	506
83.1%	8308000	-885097.9532526238	301.6992798751556	506
83.1%	8309000	-884374.6055866065	301.50915364202854	506
83.1%	8310000	-884655.4317708658	300.86226126912806	506
83.1%	8311000	-884784.6184457233	303.2495502431531	506
83.1%	8312000	-884504.1068062289	301.3935111995306	506
83.1%	8313000	-884434.7392302793	298.49945270168945	506
83.1%	8314000	-885304.7467756048	299.8762005184889	506
83.2%	8315000	-882198.0187064316	300.86005860918993	506
83.2%	8316000	-883344.7618332119	299.49546145524937	506
83.2%	8317000	-885105.5323411571	298.2648572529858	506
83.2%	8318000	-885366.2875821097	297.37097805966977	506
83.2%	8319000	-886212.4941018075	299.3335908877481	506
83.2%	8320000	-884695.8585450854	297.8198196814675	506
83.2%	8321000	-884864.9536499698	299.6013469569814	506
83.2%	8322000	-885289.5450514229	301.48117321962786	506
83.2%	8323000	-884711.2229963923	299.59461604054076	506
83.2%	8324000	-883411.0102040884	299.8839007495058	506
83.2%	8325000	-885352.8885573586	298.9862407230355	506
83.3%	8326000	-884127.7687329724	300.4815766753311	506
83.3%	8327000	-883774.7246918324	300.71430237577704	506
83.3%	8328000	-884198.7424987769	300.5667504642988	506
83.3%	8329000	-884653.8222012981	300.84156249470533	506
83.3%	8330000	-885668.8266087174	299.6039345683263	506
83.3%	8331000	-885413.464509198	299.71006524813595	506
83.3%	8332000	-884872.4797813967	300.58817485485633	506
83.3%	8333000	-883250.6647271761	301.03049700754906	506
83.3%	8334000	-883433.5022844067	300.3790416347068	506
83.3%	8335000	-884420.2041460699	301.63900753113603	506
83.4%	8336000	-883974.6191817927	298.8999730019356	506
83.4%	8337000	-886323.5978757706	300.63333355446304	506
83.4%	8338000	-885884.1137503581	299.3321352960087	506
83.4%	8339000	-884107.1579073202	299.59069412153355	506
83.4%	8340000	-883791.3123323545	298.28319635641947	506
83.4%	8341000	-884714.1333205136	302.0685397037365	506
83.4%	8342000	-885608.3745592893	301.00368673488526	506
83.4%	8343000	-885479.4332950781	298.1796027457017	506
83.4%	8344000	-885943.9387305644	300.60163160168537	506
83.5%	8345000	-886028.3673667023	298.9174168176671	506
83.5%	8346000	-884882.7044619359	298.3234293778315	506
83.5%	8347000	-885801.4955148674	298.5862129626143	506
83.5%	8348000	-885468.5890938272	299.50736798598336	506
83.5%	8349000	-885775.4629457244	299.56410895526403	506
83.5%	8350000	-886016.0889987987	301.0398662205156	506
83.5%	8351000	-885740.1731864358	301.2269248585419	506
83.5%	8352000	-884710.3166717747	302.4070989060666	506
83.5%	8353000	-884410.6547467406	299.1119074134785	506
83.5%	8354000	-886711.2818587497	300.357089709791	506
83.5%	8355000	-885685.3986680494	300.6194174827764	506
83.6%	8356000	-884410.1631881995	300.0762630676628	506
83.6%	8357000	-886906.7867073514	300.19186334793636	506
83.6%	8358000	-885998.5171012818	300.62669837042574	506
83.6%	8359000	-884005.5064886594	299.61790191891043	506
83.6%	8360000	-884742.9233537274	299.62517749685964	506
83.6%	8361000	-885260.9658552492	300.284024729908	506
83.6%	8362000	-884476.3685722151	298.9870502260412	506
83.6%	8363000	-884949.7554265922	302.2164191453034	506
83.6%	8364000	-883118.2786608515	299.0147511483546	506
83.7%	8365000	-885552.3169143256	298.3040847438929	506
83.7%	8366000	-885308.1416360624	298.57015040764395	506
83.7%	8367000	-883892.206353832	300.78667073079873	506
83.7%	8368000	-884851.2516544932	301.70217162076057	506
83.7%	8369000	-882940.0855500884	297.937035172702	506
83.7%	8370000	-883678.5888524493	300.9338875914068	506
83.7%	8371000	-884897.88077108	298.91696235075386	506
83.7%	8372000	-884984.7479132479	300.45945737401274	506
83.7%	8373000	-886757.4665799486	299.16220651093045	506
83.7%	8374000	-885756.3894372005	298.1160326281223	506
83.8%	8375000	-885205.6928343456	300.81467092239416	506
83.8%	8376000	-884204.2557148761	299.07135054237136	506
83.8%	8377000	-884276.0909407679	301.4506530608406	506
83.8%	8378000	-883907.4667855138	301.1214333033733	506
83.8%	8379000	-882998.1680391161	299.770144553793	506
83.8%	8380000	-883488.5801195242	299.70579801464646	506
83.8%	8381000	-885045.1250398476	302.99070013842925	506
83.8%	8382000	-882509.202781179	296.78560335027043	506
83.8%	8383000	-885172.0569685884	300.63721039140233	506
83.8%	8384000	-885429.5164233213	302.20779098469706	506
83.8%	8385000	-884071.0984211233	298.78512972465353	506
83.9%	8386000	-885816.2891264637	300.69845883753345	506
83.9%	8387000	-884124.3327785213	299.1854263860366	506
83.9%	8388000	-884900.5127079971	301.14560702241516	506
83.9%	8389000	-884909.0015037428	299.81616057403807	506
83.9%	8390000	-885738.0152723803	302.5898801734417	506
83.9%	8391000	-884953.0600785487	298.8949321942123	506
83.9%	8392000	-886370.2761468473	299.8024403858275	506
83.9%	8393000	-885711.6175231664	299.95824336476085	506
83.9%	8394000	-884068.8461402669	298.26240703846145	506
84.0%	8395000	-883268.387945414	300.383100361323	506
84.0%	8396000	-884215.6730661481	300.59088834706273	506
84.0%	8397000	-885149.4765437571	300.2090791834534	506
84.0%	8398000	-884432.6536360546	298.00256933107664	506
84.0%	8399000	-885289.8388457117	301.93466204571865	506
84.0%	8400000	-884434.4782092073	300.1017430872791	506
84.0%	8401000	-885749.384298888	302.70436027259086	506
84.0%	8402000	-883502.5195751511	296.6529245919049	506
84.0%	8403000	-885648.2022261713	301.05466812973094	506
84.0%	8404000	-884640.2784354705	297.3433050551457	506
84.0%	8405000	-885178.7405385841	303.37676605461087	506
84.1%	8406000	-884434.7675342718	301.50842931447716	506
84.1%	8407000	-884213.2475805231	298.7796346382421	506
84.1%	8408000	-885699.5365076419	301.5270876737747	506
84.1%	8409000	-882629.1118653878	297.4162457985924	506
84.1%	8410000	-885403.6678634984	297.8971961718746	506
84.1%	8411000	-886091.7119955798	301.1264217521081	506
84.1%	8412000	-885412.8640106134	299.77443520223073	506
84.1%	8413000	-885791.3949632128	299.2814479227229	506
84.1%	8414000	-884777.0942138243	298.58503210456024	506
84.2%	8415000	-887477.6101561435	300.65608300173534	506
84.2%	8416000	-887761.5584744336	300.50354068961195	506
84.2%	8417000	-884679.116325838	301.8314012999081	506
84.2%	8418000	-885952.6361043975	298.9534139463314	506
84.2%	8419000	-885460.8132271199	298.6565190289796	506
84.2%	8420000	-884343.0073419535	300.0789133254552	506
84.2%	8421000	-884710.8542487873	302.3718855269545	506
84.2%	8422000	-884703.2724476345	302.25431151602106	506
84.2%	8423000	-883623.4026351366	300.06973937982673	506
84.2%	8424000	-884744.5340953423	299.9813213001345	506
84.2%	8425000	-884866.0959518584	298.7946498644062	506
84.3%	8426000	-884872.1442424166	300.43586561160237	506
84.3%	8427000	-884588.3695450462	300.41385788442756	506
84.3%	8428000	-884379.7372966665	303.3406701143818	506
84.3%	8429000	-883947.1228152504	300.6363927821685	506
84.3%	8430000	-884146.9752237913	302.79699256756874	506
84.3%	8431000	-885051.9810488969	303.5163990667918	506
84.3%	8432000	-884157.174917839	301.2364880339421	506
84.3%	8433000	-884019.2114508911	300.4358074781684	506
84.3%	8434000	-883598.9745440185	301.27370122331894	506
84.3%	8435000	-883532.4959840602	301.92852294378605	506
84.4%	8436000	-884494.7513721087	299.2973590784178	506
84.4%	8437000	-883474.620218378	298.95997568302084	506
84.4%	8438000	-884475.1244207951	300.09521997360815	506
84.4%	8439000	-885110.595735366	303.1943541694206	506
84.4%	8440000	-884778.15717371	299.5163043647013	506
84.4%	8441000	-885024.0627538986	300.7166416184767	506
84.4%	8442000	-884510.6114783529	300.0758818721976	506
84.4%	8443000	-884468.5251905629	298.6167353457778	506
84.4%	8444000	-885092.1439845902	302.2131229420622	506
84.5%	8445000	-886383.208966177	300.78091206805965	506
84.5%	8446000	-885280.7148759994	300.5597037380448	506
84.5%	8447000	-886476.2916014339	299.73129038117565	506
84.5%	8448000	-884038.9233232704	299.9321822634849	506
84.5%	8449000	-885634.6545217559	300.3493434642454	506
84.5%	8450000	-886415.7338898904	299.96919503685865	506
84.5%	8451000	-885162.4862884642	299.304282352933	506
84.5%	8452000	-884162.8540344145	298.03889822531545	506
84.5%	8453000	-884209.6501949276	299.4617385932055	506
84.5%	8454000	-884031.6038786066	300.91916483416304	506
84.5%	8455000	-884145.6281101727	300.15292536046434	506
84.6%	8456000	-884759.7100435193	299.7983841313108	506
84.6%	8457000	-884385.3977315705	298.7759537620834	506
84.6%	8458000	-885080.8990443023	299.2232996174617	506
84.6%	8459000	-884895.6881091064	301.759615664238	506
84.6%	8460000	-884873.0636280533	299.9592926159468	506
84.6%	8461000	-884637.0714556593	298.02877486399865	506
84.6%	8462000	-884174.5148393619	299.5915656264423	506
84.6%	8463000	-883336.3258380522	299.8243624126767	506
84.6%	8464000	-885861.4938700539	301.0342764796369	506
84.7%	8465000	-884069.1026054439	300.2634680649522	506
84.7%	8466000	-883317.9221558296	300.5935310112937	506
84.7%	8467000	-884874.461688526	301.6032984281247	506
84.7%	8468000	-884991.8577712807	299.9354159432192	506
84.7%	8469000	-884313.9869122505	299.9913024006597	506
84.7%	8470000	-884797.5371013093	298.995021541846	506
84.7%	8471000	-884193.2972176797	299.21307219807017	506
84.7%	8472000	-883763.2353696981	300.71150487675465	506
84.7%	8473000	-885295.2937030131	298.76275595519405	506
84.7%	8474000	-884444.7759010107	300.2571065422489	506
84.8%	8475000	-885393.6505609234	300.42661415663673	506
84.8%	8476000	-884564.7805192168	300.70959159851003	506
84.8%	8477000	-884693.2281377735	297.95363873964413	506
84.8%	8478000	-885872.6913596019	298.98768557701965	506
84.8%	8479000	-883846.1835103924	298.40468863070475	506
84.8%	8480000	-885325.2501632902	299.27738314082706	506
84.8%	8481000	-885894.8514168416	298.8061598602721	506
84.8%	8482000	-884244.5266338349	297.90782542924387	506
84.8%	8483000	-884980.7324134023	301.06365220168266	506
84.8%	8484000	-885868.1949293343	301.81626335299194	506
84.8%	8485000	-884562.4154597111	300.3856683724223	506
84.9%	8486000	-885577.8910569577	299.99553823445814	506
84.9%	8487000	-886057.8655710318	297.95522915798534	506
84.9%	8488000	-886783.4457231057	300.4132447742724	506
84.9%	8489000	-885172.9278898574	300.02371992820093	506
84.9%	8490000	-884696.1836034446	300.33445387902117	506
84.9%	8491000	-884970.3512052889	298.92157285406756	506
84.9%	8492000	-884346.8674721983	299.1055049603161	506
84.9%	8493000	-884551.0709556779	300.7129609571194	506
84.9%	8494000	-884694.5894455253	299.9364900840232	506
85.0%	8495000	-884391.9146072017	302.9122588909005	506
85.0%	8496000	-883620.3554136669	300.4774329130122	506
85.0%	8497000	-884426.659438489	301.12292426646763	506
85.0%	8498000	-885019.0755270133	300.33638507525444	506
85.0%	8499000	-885317.2072252473	300.7499344869934	506
85.0%	8500000	-886795.7597535495	302.0333365492897	506
85.0%	8501000	-884205.5839547338	299.4871825331519	506
85.0%	8502000	-884333.7143472	301.31236233487033	506
85.0%	8503000	-883550.3543642261	301.7760848374058	506
85.0%	8504000	-884604.2618619404	299.7078363531299	506
85.0%	8505000	-885894.2490671752	301.34836956304423	506
85.1%	8506000	-883658.6833440126	301.31296382942753	506
85.1%	8507000	-884251.6136724395	299.88768138214897	506
85.1%	8508000	-885255.808823029	299.08850852427673	506
85.1%	8509000	-884644.5879206988	300.9435467732688	506
85.1%	8510000	-883151.3644749131	297.8678534879253	506
85.1%	8511000	-883534.0471014911	299.6205217009171	506
85.1%	8512000	-883470.5525871464	300.47880391697106	506
85.1%	8513000	-883100.0298456014	300.0107677591791	506
85.1%	8514000	-883394.5343476571	300.0096543172409	506
85.2%	8515000	-884554.3840978928	302.31043369794907	506
85.2%	8516000	-884115.936596185	302.0658906748515	506
85.2%	8517000	-883095.0154814557	301.9244727925251	506
85.2%	8518000	-884541.1378149628	299.56744163328716	506
85.2%	8519000	-883462.6466742931	300.03246731413833	506
85.2%	8520000	-883240.8874211884	300.06870092081897	506
85.2%	8521000	-882723.1506705284	301.72553298060586	506
85.2%	8522000	-884823.4034219985	300.8695531397737	506
85.2%	8523000	-884717.5376897268	299.84364164404457	506
85.2%	8524000	-885221.4312679842	301.41577039632745	506
85.2%	8525000	-883981.1488576732	299.1251719418746	506
85.3%	8526000	-883260.9621400316	301.0812437622195	506
85.3%	8527000	-886562.6248119539	300.012311518769	506
85.3%	8528000	-884244.0369113558	299.8941915007607	506
85.3%	8529000	-884126.9376817928	301.3594846070231	506
85.3%	8530000	-884913.8446062887	299.7384322348651	506
85.3%	8531000	-885421.9240024006	300.72040005316086	506
85.3%	8532000	-883331.2651188439	302.9441771164299	506
85.3%	8533000	-884147.8278043899	301.79944823181614	506
85.3%	8534000	-884763.88580568	301.8643471043668	506
85.3%	8535000	-884563.2680898677	301.09787249654505	506
85.4%	8536000	-883875.9489200949	300.6115995042511	506
85.4%	8537000	-885280.6832583221	301.7114760997425	506
85.4%	8538000	-884076.8449512129	300.11502020012244	506
85.4%	8539000	-885720.6379368966	300.53323147396503	506
85.4%	8540000	-885325.7275175047	298.0399721400569	506
85.4%	8541000	-885401.8149859156	300.8327956649584	506
85.4%	8542000	-884062.7576453541	299.98250226631245	506
85.4%	8543000	-883847.4397080657	303.13246197840795	506
85.4%	8544000	-883840.1725440184	299.69061224599966	506
85.5%	8545000	-884031.8398741125	300.1152489718296	506
85.5%	8546000	-885010.2709208638	301.29267083178115	506
85.5%	8547000	-883493.5646343804	301.90642695541817	506
85.5%	8548000	-884987.9886499122	300.99594045374175	506
85.5%	8549000	-884126.539908208	300.97467450243	506
85.5%	8550000	-883583.026568362	300.44206780155537	506
85.5%	8551000	-885406.9237713376	300.45883149395695	506
85.5%	8552000	-884684.9684886616	300.70465281216036	506
85.5%	8553000	-884259.1559450272	300.7873308151644	506
85.5%	8554000	-882949.9045700915	300.4497506671593	506
85.5%	8555000	-882937.4408905013	297.98427962961904	506
85.6%	8556000	-883783.1541310293	301.50767893380936	506
85.6%	8557000	-885517.4251637668	300.93328401560905	506
85.6%	8558000	-884725.523601681	299.14866293382363	506
85.6%	8559000	-883401.7173928819	300.7890129537469	506
85.6%	8560000	-883922.8149941307	300.3988250587772	506
85.6%	8561000	-881829.4019262898	299.7946121069631	506
85.6%	8562000	-883531.752419	300.27726595900856	506
85.6%	8563000	-885949.2086716532	298.8860448874565	506
85.6%	8564000	-884544.1850968241	298.67090261909374	506
85.7%	8565000	-885219.2014335385	300.0476411519273	506
85.7%	8566000	-883459.7001975905	300.38916352942005	506
85.7%	8567000	-884696.1632061098	299.2770234068532	506
85.7%	8568000	-884494.8274310981	299.50783635688146	506
85.7%	8569000	-884144.3294158108	301.2984527143075	506
85.7%	8570000	-884207.9568915437	299.29752817421604	506
85.7%	8571000	-884982.3679097225	300.79904353827476	506
85.7%	8572000	-884765.1404911825	300.7675011443562	506
85.7%	8573000	-884693.8099654014	299.61035989396385	506
85.7%	8574000	-884533.6291882172	297.58223159115863	506
85.8%	8575000	-884771.0446272427	299.0045130752464	506
85.8%	8576000	-885499.3482997795	302.1575665511037	506
85.8%	8577000	-884765.8517279597	299.805112383606	506
85.8%	8578000	-885664.7229362424	300.98623754566097	506
85.8%	8579000	-886610.1980962926	300.3693494019363	506
85.8%	8580000	-884977.6454854961	299.1521477071164	506
85.8%	8581000	-884280.8450985849	301.21492212321454	506
85.8%	8582000	-884286.654035605	302.3570249047894	506
85.8%	8583000	-884021.7545434269	298.7070039713067	506
85.8%	8584000	-883539.2494399007	299.8196364728671	506
85.8%	8585000	-884555.5821414357	295.978636699218	506
85.9%	8586000	-885227.3466516845	299.16804186882393	506
85.9%	8587000	-885355.11319048	299.93679636602303	506
85.9%	8588000	-885798.5690756035	301.80975574923633	506
85.9%	8589000	-885200.4838063633	299.71559717595727	506
85.9%	8590000	-884681.0383858285	300.9838744608279	506
85.9%	8591000	-882729.6031602114	301.51815261586916	506
85.9%	8592000	-884003.8109608935	300.2881218839254	506
85.9%	8593000	-885023.1608382557	298.771222900521	506
85.9%	8594000	-885104.2562173456	300.0763732342425	506
86.0%	8595000	-883653.0475535882	298.6515996641243	506
86.0%	8596000	-884815.0356349763	300.8352843550997	506
86.0%	8597000	-884068.0752483793	299.18609382170786	506
86.0%	8598000	-884036.895895889	302.71861380127694	506
86.0%	8599000	-883273.1815051297	300.9198921834216	506
86.0%	8600000	-884577.8729308159	301.6832853889973	506
86.0%	8601000	-884299.1798692662	299.8994373980195	506
86.0%	8602000	-885438.0210451218	299.44840602642523	506
86.0%	8603000	-884399.6589260376	302.2457905961515	506
86.0%	8604000	-882958.3772366284	301.5038913214154	506
86.0%	8605000	-884984.1165945255	300.8642789395112	506
86.1%	8606000	-881872.1483276556	299.19725421489636	506
86.1%	8607000	-883456.2329430142	300.98830625582565	506
86.1%	8608000	-884325.0766547518	299.92655666858377	506
86.1%	8609000	-883662.4751318437	301.02494001215763	506
86.1%	8610000	-883289.9995795768	299.4133211687192	506
86.1%	8611000	-883861.568880951	300.10379841020114	506
86.1%	8612000	-884872.7941290005	300.4378075479896	506
86.1%	8613000	-883532.5139557049	299.0119076765078	506
86.1%	8614000	-886400.641787061	299.6880572859799	506
86.2%	8615000	-884984.0071766172	299.4850844893109	506
86.2%	8616000	-884742.7994914297	299.2781510453947	506
86.2%	8617000	-886013.5232313257	298.7911135149127	506
86.2%	8618000	-885526.978646304	298.37845888053664	506
86.2%	8619000	-886381.696258903	298.8958972879172	506
86.2%	8620000	-885029.0494676856	299.4295136682798	506
86.2%	8621000	-884425.9490974634	300.62053296514506	506
86.2%	8622000	-884617.6272654473	300.27184931018843	506
86.2%	8623000	-884919.6609828761	298.9127134618409	506
86.2%	8624000	-884033.4038421256	300.3104860587919	506
86.2%	8625000	-885171.8585040527	301.466345905558	506
86.3%	8626000	-885345.9826810304	298.16512746938173	506
86.3%	8627000	-885327.3401222252	300.3143733974982	506
86.3%	8628000	-884224.2283996157	299.2984513682317	506
86.3%	8629000	-885033.6944809766	299.55675596982064	506
86.3%	8630000	-883320.7849530252	299.7627849456489	506
86.3%	8631000	-884495.364105307	301.49249636879955	506
86.3%	8632000	-885093.3264707197	301.8383219465632	506
86.3%	8633000	-884405.8625479108	301.96240880445794	506
86.3%	8634000	-883362.0789040923	300.1149406966033	506
86.3%	8635000	-884061.5709099956	299.4983540553855	506
86.4%	8636000	-884907.3992036115	301.7651104905674	506
86.4%	8637000	-883898.6234190711	303.2539612157375	506
86.4%	8638000	-884595.0307473391	301.3216274432754	506
86.4%	8639000	-884660.9568120833	300.6108837979495	506
86.4%	8640000	-885333.7612361177	299.21000057110086	506
86.4%	8641000	-885370.4555820473	300.8679028770778	506
86.4%	8642000	-884107.7059184681	301.9207173388418	506
86.4%	8643000	-884873.1413866403	300.3908990434375	506
86.4%	8644000	-885714.9453571569	299.50671120996327	506
86.5%	8645000	-884797.599246528	298.42388296305717	506
86.5%	8646000	-884195.2713692347	299.56248981081484	506
86.5%	8647000	-884635.0312821213	300.16109629110514	506
86.5%	8648000	-883982.8278050236	301.939128686162	506
86.5%	8649000	-884132.7935327361	298.7393640050779	506
86.5%	8650000	-884179.4306936967	299.94825621885553	506
86.5%	8651000	-884183.3645468242	300.6105698254696	506
86.5%	8652000	-886547.4634293471	297.7370099431642	506
86.5%	8653000	-885861.9434358184	299.71073242455867	506
86.5%	8654000	-885346.11547506	300.7736843439036	506
86.5%	8655000	-885416.7494493732	298.2295397034354	506
86.6%	8656000	-885390.217918043	298.01011688108446	506
86.6%	8657000	-885241.5783232055	299.44332918631903	506
86.6%	8658000	-886285.8866173578	298.9229344176076	506
86.6%	8659000	-886004.3846000698	299.5775133499178	506
86.6%	8660000	-884995.7220076034	300.6749791271283	506
86.6%	8661000	-885940.2525185938	299.49933389715017	506
86.6%	8662000	-884252.3388199336	301.3511204622049	506
86.6%	8663000	-884966.1638416173	300.1732821734016	506
86.6%	8664000	-883982.2823062502	301.07392326560756	506
86.7%	8665000	-885001.0248902105	300.3399766434567	506
86.7%	8666000	-883516.2463147799	303.5038002549981	506
86.7%	8667000	-884305.7232080316	300.171829045875	506
86.7%	8668000	-885174.9935891386	302.0711331733812	506
86.7%	8669000	-885130.6849869085	299.6643058733825	506
86.7%	8670000	-884734.5239445148	300.93182258562706	506
86.7%	8671000	-883726.4484822466	298.5955396030482	506
86.7%	8672000	-885178.1398913446	299.3617485353807	506
86.7%	8673000	-885149.9019129369	300.0675595973251	506
86.7%	8674000	-884784.4378232071	299.75454269577085	506
86.8%	8675000	-884050.6340718251	301.63613536600513	506
86.8%	8676000	-883210.6849136478	301.5434582795051	506
86.8%	8677000	-884231.4432701115	299.2879511886447	506
86.8%	8678000	-883629.5017967671	301.43781443755483	506
86.8%	8679000	-883674.5486659138	302.582633780028	506
86.8%	8680000	-883476.3989641811	301.08069351881	506
86.8%	8681000	-885275.9706277652	300.53369412732934	506
86.8%	8682000	-885287.4198064697	298.3468477254	506
86.8%	8683000	-884050.7332389466	300.5143812215339	506
86.8%	8684000	-884336.6302539287	301.2201045354277	506
86.8%	8685000	-884610.3382017431	301.3049807590097	506
86.9%	8686000	-886792.5667773113	300.03700604938973	506
86.9%	8687000	-886936.0712099089	300.58995346172776	506
86.9%	8688000	-885856.6310404995	299.6819899850623	506
86.9%	8689000	-886052.2015055604	299.96868086555907	506
86.9%	8690000	-886316.7369252872	299.79450789888165	506
86.9%	8691000	-886003.2551608854	302.36449363247965	506
86.9%	8692000	-886944.8784934757	299.2161173533709	506
86.9%	8693000	-886371.4122503004	301.01370923179917	506
86.9%	8694000	-885316.5522349998	299.48912573703376	506
87.0%	8695000	-885351.9875704497	298.3402756659757	506
87.0%	8696000	-884152.9270152547	300.61165773749184	506
87.0%	8697000	-884204.7163316719	301.263605012868	506
87.0%	8698000	-883101.1964846421	301.1532799110454	506
87.0%	8699000	-883548.9787880126	302.05125084902255	506
87.0%	8700000	-884698.4281369904	300.10732085314436	506
87.0%	8701000	-883308.8360691057	300.0586015018799	506
87.0%	8702000	-884584.0808649375	299.1765132676357	506
87.0%	8703000	-884515.665829184	300.40887541401634	506
87.0%	8704000	-886340.959079395	300.2706164309087	506
87.0%	8705000	-886487.6149134072	300.0350283690564	506
87.1%	8706000	-883792.338115152	299.1589561192597	506
87.1%	8707000	-883721.9558610301	297.2931120293973	506
87.1%	8708000	-885288.821214803	301.86519979684266	506
87.1%	8709000	-884975.6834586537	300.47480287720697	506
87.1%	8710000	-884249.3346479703	301.04437074200246	506
87.1%	8711000	-884254.916493142	298.75393735554155	506
87.1%	8712000	-884883.596886951	301.47165931250913	506
87.1%	8713000	-884444.1628418588	299.69706266241303	506
87.1%	8714000	-885401.0185233015	298.6715107996845	506
87.2%	8715000	-883445.1001593824	300.2256974616626	506
87.2%	8716000	-883604.1466390593	301.597843728328	506
87.2%	8717000	-883854.8106619082	301.4940716462415	506
87.2%	8718000	-884396.1364791356	301.0351130751754	506
87.2%	8719000	-884646.6430862355	301.6376770899062	506
87.2%	8720000	-885792.2986215558	299.38651199854655	506
87.2%	8721000	-886063.7714521983	301.2557722287077	506
87.2%	8722000	-885334.6685366211	298.6803466466637	506
87.2%	8723000	-884717.0074398154	300.73126326233205	506
